transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,channel,transaction_type,merchant_category,location,status,scenario_id,ground_truth_pattern
TXN-501D8E4E7952,2026-07-31 16:41:23,ACC-0361,ACC-0521,12960.72,INR,NEFT,transfer,fuel,Mumbai,completed,,
TXN-D97C42E556F8,2026-07-31 16:49:03,ACC-0133,ACC-0410,22328.39,INR,UPI,transfer,utilities,Mumbai,completed,,
TXN-7724857A6DDB,2026-07-31 16:50:05,ACC-0417,ACC-0530,32502.18,INR,RTGS,transfer,,Delhi,completed,,
TXN-E0D31B84F7E5,2026-07-31 16:51:21,ACC-0373,ACC-0196,9666.16,INR,UPI,transfer,restaurant,Hyderabad,completed,,
TXN-6C66FDD65D27,2026-07-31 16:58:44,ACC-0454,ACC-E-001,19109.12,INR,NEFT,transfer,medical,Delhi,completed,,
TXN-41B1CF4E94B5,2026-07-31 17:42:45,ACC-0112,ACC-0370,24748.12,INR,UPI,transfer,rent,Hyderabad,completed,,
TXN-A616D43E6EF8,2026-07-31 17:44:03,ACC-0238,ACC-0553,33227.42,INR,CASH,transfer,subscription,Pune,completed,,
TXN-1DAB93281746,2026-07-31 17:47:10,ACC-0343,ACC-0543,23765.24,INR,UPI,transfer,rent,Chennai,completed,,
TXN-EC94EFEDA58B,2026-07-31 17:49:25,ACC-0394,ACC-0148,711.16,INR,IMPS,transfer,utilities,Bangalore,completed,,
TXN-4C63D292828E,2026-07-31 18:11:11,ACC-0472,ACC-0210,75130.09,INR,NEFT,transfer,restaurant,Pune,completed,,
TXN-D830CECB04D0,2026-07-31 18:27:47,ACC-0541,ACC-0265,32609.36,INR,IMPS,transfer,groceries,Pune,completed,,
TXN-3AFEA3E4B00A,2026-07-31 18:57:35,ACC-0278,ACC-0324,22661.67,INR,UPI,transfer,restaurant,Kolkata,completed,,
TXN-3E39F908909B,2026-07-31 19:02:24,ACC-0578,ACC-0442,8120.35,INR,RTGS,transfer,shopping,Pune,completed,,
TXN-AEF3A66C5025,2026-07-31 19:06:45,ACC-0411,ACC-0545,17717.31,INR,RTGS,transfer,groceries,Pune,completed,,
TXN-E64CE8F79D0E,2026-07-31 19:20:30,ACC-0232,ACC-0197,17876.01,INR,UPI,transfer,,Mumbai,completed,,
TXN-6A0FF622E138,2026-07-31 19:38:26,ACC-0117,ACC-0534,25365.9,INR,UPI,transfer,shopping,Pune,completed,,
TXN-0053213821AF,2026-07-31 19:43:21,ACC-0559,ACC-0405,14851.79,INR,IMPS,transfer,fuel,Chennai,completed,,
TXN-BB2FC69A8872,2026-07-31 20:07:12,ACC-0234,ACC-0578,12904.64,INR,NEFT,transfer,groceries,Bangalore,completed,,
TXN-B16C321C0A20,2026-07-31 20:13:41,ACC-0326,ACC-0520,16644.43,INR,IMPS,transfer,shopping,Bangalore,completed,,
TXN-3F48CE97FF21,2026-07-31 20:22:47,ACC-0440,ACC-0103,19212.31,INR,NEFT,transfer,,Mumbai,completed,,
TXN-1780495461F8,2026-07-31 20:47:27,ACC-0510,ACC-0270,18330.28,INR,UPI,transfer,restaurant,Bangalore,completed,,
TXN-2EF9100AE585,2026-07-31 21:01:33,ACC-0334,ACC-0304,26645.04,INR,UPI,transfer,groceries,Hyderabad,completed,,
TXN-BE24A5727456,2026-07-31 21:03:23,ACC-0251,ACC-0209,14413.17,INR,RTGS,transfer,fuel,Bangalore,completed,,
TXN-F5CEDC9964C4,2026-07-31 21:05:09,ACC-0421,ACC-0508,11061.73,INR,UPI,transfer,,Kolkata,completed,,
TXN-6EC8F7201A52,2026-07-31 21:06:40,ACC-0374,ACC-0294,38034.83,INR,UPI,transfer,subscription,Pune,completed,,
TXN-26139A3688AF,2026-07-31 21:10:17,ACC-0223,ACC-0312,19494.59,INR,RTGS,transfer,groceries,Hyderabad,completed,,
TXN-F8259DA53412,2026-07-31 21:12:23,ACC-0416,ACC-0104,16103.8,INR,UPI,transfer,medical,Kolkata,completed,,
TXN-354FB24A50BA,2026-07-31 21:15:19,ACC-0514,ACC-0549,11201.75,INR,UPI,transfer,groceries,Kolkata,completed,,
TXN-0E5957A533FB,2026-07-31 21:17:27,ACC-0349,ACC-0376,26152.15,INR,UPI,transfer,subscription,Ahmedabad,completed,,
TXN-549E5CDF9082,2026-07-31 21:29:22,ACC-0507,ACC-0126,21385.95,INR,UPI,transfer,,Chennai,completed,,
TXN-5B00F67587FD,2026-07-31 21:34:01,ACC-0331,ACC-0280,25318.49,INR,UPI,transfer,medical,Bangalore,completed,,
TXN-2F9A4755BAC6,2026-07-31 21:35:33,ACC-0383,ACC-0325,9925.5,INR,IMPS,transfer,subscription,Bangalore,completed,,
TXN-D3670BDF3AD3,2026-07-31 21:40:04,ACC-0366,ACC-0484,20680.37,INR,RTGS,transfer,subscription,Bangalore,completed,,
TXN-7E471074BB19,2026-07-31 21:45:01,ACC-0590,ACC-0151,17394.57,INR,IMPS,transfer,shopping,Delhi,completed,,
TXN-1486ADEFB935,2026-07-31 21:50:28,ACC-0261,ACC-0368,12282.99,INR,UPI,transfer,fuel,Mumbai,completed,,
TXN-555E6017B1A6,2026-07-31 21:58:14,ACC-0463,ACC-0367,11479.05,INR,RTGS,transfer,groceries,Bangalore,completed,,
TXN-64023D157309,2026-07-31 22:08:55,ACC-0583,ACC-0436,20390.7,INR,NEFT,transfer,,Delhi,completed,,
TXN-FE4D2692A6DC,2026-07-31 22:11:42,ACC-0310,ACC-0294,19807.65,INR,UPI,transfer,restaurant,Bangalore,completed,,
TXN-2BD54F489EBB,2026-07-31 22:17:25,ACC-0445,ACC-0410,22531.13,INR,IMPS,transfer,groceries,Mumbai,completed,,
TXN-FB67929F6809,2026-07-31 22:32:04,ACC-0280,ACC-0195,19035.06,INR,UPI,transfer,medical,Delhi,completed,,
TXN-26F58113637C,2026-07-31 23:35:31,ACC-0348,ACC-0352,38157.75,INR,UPI,transfer,fuel,Pune,completed,,
TXN-9C505D157B07,2026-07-31 23:44:36,ACC-0456,ACC-0119,9676.56,INR,IMPS,transfer,subscription,Chennai,completed,,
TXN-A38AA00EAB47,2026-07-31 23:48:59,ACC-0293,ACC-0557,93190.34,INR,IMPS,transfer,subscription,Chennai,completed,,
TXN-2F1056991B8D,2026-07-31 23:54:25,ACC-0425,ACC-0388,20089.86,INR,NEFT,transfer,medical,Mumbai,completed,,
TXN-0B2024686AED,2026-07-31 23:54:57,ACC-0462,ACC-0183,19480.72,INR,IMPS,transfer,shopping,Bangalore,completed,,
TXN-33EDED2A7CCF,2026-07-31 23:59:44,ACC-0515,ACC-0279,30010.66,INR,NEFT,transfer,medical,Mumbai,completed,,
TXN-46B9DE650B7C,2026-08-01 00:01:54,ACC-0481,ACC-0320,11491.09,INR,NEFT,transfer,groceries,Ahmedabad,completed,,
TXN-08CFD94E9972,2026-08-01 00:12:06,ACC-0367,ACC-0531,25787.91,INR,UPI,transfer,subscription,Hyderabad,completed,,
TXN-4BECEADAAD06,2026-08-01 00:17:20,ACC-0387,ACC-0373,20861.59,INR,RTGS,transfer,subscription,Ahmedabad,completed,,
TXN-04C6A9215129,2026-08-01 00:19:11,ACC-0168,ACC-0461,950.84,INR,NEFT,transfer,medical,Bangalore,completed,,
TXN-2BDA7D645897,2026-08-01 00:20:22,ACC-0336,ACC-0261,10828.27,INR,UPI,transfer,,Ahmedabad,completed,,
TXN-61C4660AE6CC,2026-08-01 00:24:20,ACC-0151,ACC-0139,115096.81,INR,RTGS,transfer,shopping,Delhi,completed,,
TXN-FB0BEC3A49C1,2026-08-01 00:26:09,ACC-0259,ACC-0263,65331.38,INR,NEFT,transfer,restaurant,Ahmedabad,completed,,
TXN-1D027A11494C,2026-08-01 00:40:24,ACC-0445,ACC-0384,17489.06,INR,UPI,transfer,restaurant,Kolkata,completed,,
TXN-332821AAF2DA,2026-08-01 01:13:44,ACC-0481,ACC-0108,19757.36,INR,RTGS,transfer,,Kolkata,completed,,
TXN-4E56A83EF6CF,2026-08-01 01:24:25,ACC-0365,ACC-0238,10862.26,INR,RTGS,transfer,rent,Pune,completed,,
TXN-F68657DF940E,2026-08-01 01:43:13,ACC-0353,ACC-0144,24006.53,INR,UPI,transfer,rent,Kolkata,completed,,
TXN-251F5FD478B5,2026-08-01 01:43:59,ACC-0172,ACC-0130,28097.24,INR,IMPS,transfer,groceries,Kolkata,completed,,
TXN-E59432097698,2026-08-01 01:45:28,ACC-0163,ACC-0260,12207.97,INR,NEFT,transfer,subscription,Ahmedabad,completed,,
TXN-1428A530F81E,2026-08-01 01:51:49,ACC-0287,ACC-0270,11572.69,INR,UPI,transfer,,Hyderabad,completed,,
TXN-039999B8DDEA,2026-08-01 02:08:35,ACC-0551,ACC-A-001,21555.91,INR,UPI,transfer,shopping,Mumbai,completed,,
TXN-1C7EC507E3E9,2026-08-01 02:12:35,ACC-0209,ACC-0171,24506.26,INR,IMPS,transfer,rent,Delhi,completed,,
TXN-F33E6D6E7702,2026-08-01 02:27:02,ACC-0438,ACC-0478,33179.15,INR,UPI,transfer,rent,Ahmedabad,completed,,
TXN-9D8D6FA03BF2,2026-08-01 02:37:23,ACC-0441,ACC-0519,22229.18,INR,UPI,transfer,,Mumbai,completed,,
TXN-904E121473CF,2026-08-01 02:42:58,ACC-0133,ACC-0384,21866.18,INR,UPI,transfer,fuel,Mumbai,completed,,
TXN-EBAF6A60A89F,2026-08-01 02:50:23,ACC-0561,ACC-0366,19446.94,INR,NEFT,transfer,fuel,Ahmedabad,completed,,
TXN-F799E7E76DD1,2026-08-01 02:53:44,ACC-0433,ACC-0143,11886.07,INR,IMPS,transfer,fuel,Delhi,completed,,
TXN-826073F4CDAF,2026-08-01 02:58:29,ACC-0481,ACC-0227,18095.12,INR,UPI,transfer,subscription,Pune,completed,,
TXN-062468220E95,2026-08-01 03:05:41,ACC-0463,ACC-0215,11273.74,INR,RTGS,transfer,rent,Chennai,completed,,
TXN-15AF820BA7D2,2026-08-01 03:11:40,ACC-0492,ACC-0476,51600.84,INR,IMPS,transfer,fuel,Hyderabad,completed,,
TXN-1A1790D12D65,2026-08-01 03:14:27,ACC-0179,ACC-0465,22306.23,INR,IMPS,transfer,,Delhi,completed,,
TXN-FE7C34797E16,2026-08-01 03:15:50,ACC-A-001,ACC-0229,51925.67,INR,IMPS,transfer,groceries,Pune,completed,,
TXN-C91D67439349,2026-08-01 03:15:54,ACC-0122,ACC-0422,81785.68,INR,UPI,transfer,restaurant,Ahmedabad,completed,,
TXN-53C6B6D9349D,2026-08-01 03:22:55,ACC-0304,ACC-0391,30107.73,INR,RTGS,transfer,restaurant,Ahmedabad,completed,,
TXN-BD9F330F6CD8,2026-08-01 03:27:34,ACC-0234,ACC-0298,12737.88,INR,CASH,transfer,subscription,Bangalore,completed,,
TXN-F0B7047A201A,2026-08-01 03:30:28,ACC-0252,ACC-0403,23579.7,INR,UPI,transfer,groceries,Bangalore,completed,,
TXN-12BDD82E4C1B,2026-08-01 03:42:51,ACC-0266,ACC-0284,9635.83,INR,CASH,transfer,shopping,Pune,completed,,
TXN-A592F7BB32BE,2026-08-01 03:44:10,ACC-0231,ACC-0336,20192.34,INR,UPI,transfer,subscription,Kolkata,completed,,
TXN-BA5A020F778B,2026-08-01 03:55:26,ACC-0134,ACC-0185,15218.82,INR,UPI,transfer,groceries,Mumbai,completed,,
TXN-E348853FC307,2026-08-01 04:01:57,ACC-0561,ACC-0578,23821.2,INR,UPI,transfer,,Bangalore,completed,,
TXN-B78C818B5B83,2026-08-01 04:06:38,ACC-0253,ACC-0201,18400.49,INR,UPI,transfer,utilities,Bangalore,completed,,
TXN-FBECAAF0A43F,2026-08-01 04:15:37,ACC-0407,ACC-0121,81546.31,INR,NEFT,transfer,groceries,Ahmedabad,completed,,
TXN-05170F6FF41A,2026-08-01 04:17:34,ACC-F-001,ACC-G-001,21106.76,INR,IMPS,transfer,medical,Bangalore,completed,,
TXN-ABA480420F42,2026-08-01 04:17:42,ACC-0181,ACC-0484,17778.09,INR,UPI,transfer,fuel,Bangalore,completed,,
TXN-CBF14A0D8C55,2026-08-01 04:29:09,ACC-0441,ACC-0152,123396.99,INR,IMPS,transfer,,Mumbai,completed,,
TXN-99BE3BDCFF24,2026-08-01 04:36:38,ACC-0434,ACC-0256,23813.1,INR,UPI,transfer,subscription,Bangalore,completed,,
TXN-BACF426135C2,2026-08-01 04:36:58,ACC-0201,ACC-0478,9929.85,INR,UPI,transfer,,Bangalore,completed,,
TXN-2ED1197C26B8,2026-08-01 04:45:12,ACC-0495,ACC-0220,22279.04,INR,UPI,transfer,restaurant,Pune,completed,,
TXN-7B991E4ADF24,2026-08-01 04:50:49,ACC-0277,ACC-0514,19997.17,INR,UPI,transfer,shopping,Hyderabad,completed,,
TXN-760A873262F8,2026-08-01 04:58:16,ACC-0251,ACC-0352,13980.62,INR,IMPS,transfer,utilities,Hyderabad,completed,,
TXN-A9AB3892CBDC,2026-08-01 05:00:50,ACC-0259,ACC-0561,5462.06,INR,NEFT,transfer,medical,Ahmedabad,completed,,
TXN-CC182969D056,2026-08-01 05:11:47,ACC-0449,ACC-0544,18714.46,INR,UPI,transfer,utilities,Kolkata,completed,,
TXN-102C6FB66622,2026-08-01 05:14:48,ACC-0419,ACC-0387,21747.75,INR,IMPS,transfer,fuel,Chennai,completed,,
TXN-DFC1F130118B,2026-08-01 05:37:06,ACC-0338,ACC-0175,23812.5,INR,UPI,transfer,,Kolkata,completed,,
TXN-90E89FCAB575,2026-08-01 05:39:57,ACC-0184,ACC-0191,152.93,INR,UPI,transfer,,Bangalore,completed,,
TXN-9D38F545F960,2026-08-01 06:01:29,ACC-0453,ACC-0367,13760.21,INR,UPI,transfer,,Mumbai,completed,,
TXN-FFA9A3549A4E,2026-08-01 06:02:32,ACC-0201,ACC-0390,12839.69,INR,UPI,transfer,fuel,Delhi,completed,,
TXN-C9D0C1D961BD,2026-08-01 06:07:14,ACC-0143,ACC-0314,9853.84,INR,CASH,transfer,medical,Pune,completed,,
TXN-F478ACD5793D,2026-08-01 06:07:28,ACC-0407,ACC-0222,48922.14,INR,CASH,transfer,subscription,Ahmedabad,completed,,
TXN-76F1D6F68F47,2026-08-01 06:47:31,ACC-0210,ACC-0315,17573.99,INR,RTGS,transfer,medical,Mumbai,completed,,
TXN-A4D47AC24DF9,2026-08-01 07:06:33,ACC-0488,ACC-0437,24343.15,INR,RTGS,transfer,shopping,Chennai,completed,,
TXN-1FA3BA00D927,2026-08-01 07:07:39,ACC-0152,ACC-0437,20462.7,INR,UPI,transfer,,Chennai,completed,,
TXN-44DE2636E0B0,2026-08-01 07:18:19,ACC-0220,ACC-0330,10920.23,INR,UPI,transfer,shopping,Delhi,completed,,
TXN-262EF8E80F71,2026-08-01 07:51:21,ACC-0238,ACC-0516,27874.71,INR,IMPS,transfer,medical,Kolkata,completed,,
TXN-7852E1CD2682,2026-08-01 07:52:59,ACC-0214,ACC-0451,43480.83,INR,CASH,transfer,,Kolkata,completed,,
TXN-5F931DFBC944,2026-08-01 08:00:34,ACC-0153,ACC-0348,19713.59,INR,UPI,transfer,medical,Mumbai,completed,,
TXN-B45ED199E048,2026-08-01 08:01:56,ACC-0154,ACC-0270,90360.95,INR,NEFT,transfer,,Mumbai,completed,,
TXN-02E3F6E558FB,2026-08-01 08:02:13,ACC-0258,ACC-0471,16335.23,INR,UPI,transfer,,Kolkata,completed,,
TXN-1E4881664A09,2026-08-01 08:07:20,ACC-0310,ACC-0121,18072.94,INR,NEFT,transfer,,Mumbai,completed,,
TXN-FC7A2C88C055,2026-08-01 08:07:46,ACC-0367,ACC-0130,17434.07,INR,NEFT,transfer,,Mumbai,completed,,
TXN-AE5A37F45629,2026-08-01 08:19:06,ACC-0573,ACC-0220,47495.35,INR,RTGS,transfer,restaurant,Chennai,completed,,
TXN-F5606A4A40CC,2026-08-01 08:39:10,ACC-0312,ACC-0201,21701.83,INR,IMPS,transfer,fuel,Hyderabad,completed,,
TXN-78D640D92FE4,2026-08-01 08:47:36,ACC-0284,ACC-0334,4636.44,INR,IMPS,transfer,rent,Ahmedabad,completed,,
TXN-451A2828DA0D,2026-08-01 08:57:30,ACC-0432,ACC-0152,17751.33,INR,RTGS,transfer,rent,Ahmedabad,completed,,
TXN-C5018D6CADB7,2026-08-01 09:00:41,ACC-0158,ACC-0542,16659.43,INR,UPI,transfer,medical,Delhi,completed,,
TXN-DF4C059850ED,2026-08-01 09:10:52,ACC-0428,ACC-0535,9687.03,INR,UPI,transfer,,Kolkata,completed,,
TXN-E36C19A2CECA,2026-08-01 09:15:27,ACC-0125,ACC-D-001,18810.07,INR,IMPS,transfer,rent,Pune,completed,,
TXN-A38D57C6C4EF,2026-08-01 10:06:52,ACC-0217,ACC-0126,18738.81,INR,UPI,transfer,,Pune,completed,,
TXN-C83C64A36962,2026-08-01 10:07:24,ACC-0488,ACC-0562,25962.9,INR,NEFT,transfer,subscription,Pune,completed,,
TXN-A6B0939C434A,2026-08-01 10:14:25,ACC-0205,ACC-0448,18652.15,INR,NEFT,transfer,,Kolkata,completed,,
TXN-DDC1F1D0B1D9,2026-08-01 10:22:11,ACC-0360,ACC-0128,20077.38,INR,IMPS,transfer,,Hyderabad,completed,,
TXN-09D653D818F8,2026-08-01 10:26:02,ACC-0229,ACC-0561,24438.8,INR,IMPS,transfer,medical,Kolkata,completed,,
TXN-F62C283A2FA7,2026-08-01 10:27:01,ACC-0390,ACC-0280,22084.49,INR,IMPS,transfer,,Ahmedabad,completed,,
TXN-E2048389780E,2026-08-01 10:29:53,ACC-0142,ACC-0365,12121.67,INR,RTGS,transfer,fuel,Hyderabad,completed,,
TXN-C2C4C6BDEF27,2026-08-01 10:33:59,ACC-0312,ACC-0451,23415.9,INR,IMPS,transfer,subscription,Bangalore,completed,,
TXN-EEB00FB2C94E,2026-08-01 10:44:19,ACC-0576,ACC-0582,10735.42,INR,UPI,transfer,medical,Mumbai,completed,,
TXN-DDF2269D29B7,2026-08-01 10:58:06,ACC-0208,ACC-0417,11145.25,INR,UPI,transfer,rent,Delhi,completed,,
TXN-3554C57837A3,2026-08-01 11:29:59,ACC-0394,ACC-0376,22941.95,INR,UPI,transfer,fuel,Delhi,completed,,
TXN-E2371DDA0C61,2026-08-01 11:53:34,ACC-0377,ACC-0461,29007.15,INR,UPI,transfer,restaurant,Delhi,completed,,
TXN-D1CA91F0AF64,2026-08-01 12:11:32,ACC-0330,ACC-0378,21823.62,INR,CASH,transfer,rent,Pune,completed,,
TXN-2C7715458A23,2026-08-01 12:12:09,ACC-0182,ACC-0188,21442.59,INR,UPI,transfer,utilities,Bangalore,completed,,
TXN-5A9F77EE5D15,2026-08-01 12:14:06,ACC-0272,ACC-0417,45092.53,INR,NEFT,transfer,fuel,Hyderabad,completed,,
TXN-50C99F902F58,2026-08-01 12:19:03,ACC-0491,ACC-0534,33438.6,INR,UPI,transfer,fuel,Kolkata,completed,,
TXN-D3E56FFB43A3,2026-08-01 12:41:22,ACC-0345,ACC-0471,50778.58,INR,CASH,transfer,fuel,Ahmedabad,completed,,
TXN-2CE223B89FAE,2026-08-01 12:59:17,ACC-0318,ACC-0304,18160.94,INR,RTGS,transfer,utilities,Delhi,completed,,
TXN-221EBD4A02EA,2026-08-01 13:01:10,ACC-0412,ACC-0271,18382.41,INR,RTGS,transfer,,Kolkata,completed,,
TXN-8B3E3C128E70,2026-08-01 13:12:50,ACC-0545,ACC-0287,14279.43,INR,NEFT,transfer,utilities,Ahmedabad,completed,,
TXN-04F4FB431BAC,2026-08-01 13:23:25,ACC-0339,ACC-0568,15069.91,INR,UPI,transfer,medical,Kolkata,completed,,
TXN-366D1F749D6A,2026-08-01 13:31:25,ACC-0349,ACC-0257,29455.49,INR,UPI,transfer,subscription,Kolkata,completed,,
TXN-81B4ACA32BD8,2026-08-01 13:32:46,ACC-0444,ACC-0322,10378.42,INR,UPI,transfer,fuel,Hyderabad,completed,,
TXN-386DF2C41A5C,2026-08-01 13:43:52,ACC-0134,ACC-0232,18090.36,INR,UPI,transfer,fuel,Mumbai,completed,,
TXN-0308B5177D3E,2026-08-01 13:50:11,ACC-0291,ACC-0190,1514.16,INR,CASH,transfer,groceries,Kolkata,completed,,
TXN-F577206A68AA,2026-08-01 14:04:41,ACC-0394,ACC-0129,9769.82,INR,IMPS,transfer,restaurant,Ahmedabad,completed,,
TXN-BD1667AE5F6C,2026-08-01 14:08:18,ACC-0375,ACC-0303,21905.43,INR,IMPS,transfer,medical,Hyderabad,completed,,
TXN-6F128383187D,2026-08-01 14:18:53,ACC-0329,ACC-0180,19856.7,INR,UPI,transfer,,Ahmedabad,completed,,
TXN-8640D8E102B2,2026-08-01 14:43:03,ACC-0400,ACC-0171,11127.33,INR,UPI,transfer,,Hyderabad,completed,,
TXN-47B01389E1AE,2026-08-01 14:48:01,ACC-0166,ACC-0217,19399.53,INR,NEFT,transfer,fuel,Bangalore,completed,,
TXN-C1C76C50EAE5,2026-08-01 15:09:21,ACC-0358,ACC-0301,19550.69,INR,IMPS,transfer,restaurant,Ahmedabad,completed,,
TXN-21ECE02ADC99,2026-08-01 15:12:23,ACC-0299,ACC-0158,20920.28,INR,UPI,transfer,medical,Kolkata,completed,,
TXN-B11989A3509E,2026-08-01 15:17:52,ACC-0194,ACC-0165,14367.18,INR,IMPS,transfer,,Hyderabad,completed,,
TXN-551C4703ABF7,2026-08-01 15:25:02,ACC-0422,ACC-0414,20070.45,INR,UPI,transfer,shopping,Bangalore,completed,,
TXN-BDA2E19C4C27,2026-08-01 15:40:02,ACC-0462,ACC-0170,19214.13,INR,UPI,transfer,utilities,Hyderabad,completed,,
TXN-4F24EBEC99A4,2026-08-01 15:59:16,ACC-0589,ACC-0303,23271.56,INR,NEFT,transfer,rent,Ahmedabad,completed,,
TXN-A33CADA1101D,2026-08-01 16:00:32,ACC-0553,ACC-0337,14342.64,INR,RTGS,transfer,,Mumbai,completed,,
TXN-C1552741CD7E,2026-08-01 16:08:03,ACC-0176,ACC-0165,14180.51,INR,RTGS,transfer,groceries,Pune,completed,,
TXN-8E0197BB35D8,2026-08-01 16:08:08,ACC-0469,ACC-0585,14829.5,INR,UPI,transfer,medical,Bangalore,completed,,
TXN-7E6184B6043A,2026-08-01 16:18:53,ACC-0262,ACC-0246,20085.09,INR,UPI,transfer,restaurant,Bangalore,completed,,
TXN-A947A7131A3F,2026-08-01 16:52:06,ACC-0556,ACC-0310,12472.6,INR,UPI,transfer,,Chennai,completed,,
TXN-3008FDCCDE1E,2026-08-01 17:12:42,ACC-0349,ACC-0509,19776.92,INR,UPI,transfer,medical,Kolkata,completed,,
TXN-E7B9C14C8913,2026-08-01 17:32:53,ACC-0207,ACC-0158,16061.86,INR,IMPS,transfer,shopping,Delhi,completed,,
TXN-87C64806378B,2026-08-01 18:44:41,ACC-0336,ACC-0302,10813.68,INR,NEFT,transfer,utilities,Kolkata,completed,,
TXN-36CEF410FB25,2026-08-01 18:48:07,ACC-0522,ACC-0410,20397.33,INR,UPI,transfer,utilities,Delhi,completed,,
TXN-601BB8D8C678,2026-08-01 18:49:45,ACC-0325,ACC-0579,24875.88,INR,NEFT,transfer,shopping,Ahmedabad,completed,,
TXN-1A017F7228D6,2026-08-01 18:53:09,ACC-0464,ACC-0428,12217.6,INR,NEFT,transfer,rent,Mumbai,completed,,
TXN-90BEA802415B,2026-08-01 19:02:54,ACC-0533,ACC-0295,5956.39,INR,NEFT,transfer,,Kolkata,completed,,
TXN-2BD1C081FBDF,2026-08-01 19:04:55,ACC-0575,ACC-0365,20850.3,INR,IMPS,transfer,rent,Delhi,completed,,
TXN-5A475A300E88,2026-08-01 19:05:48,ACC-0403,ACC-0472,18758.77,INR,UPI,transfer,fuel,Bangalore,completed,,
TXN-2C9A9D872884,2026-08-01 19:45:00,ACC-0111,ACC-0434,11766.48,INR,IMPS,transfer,restaurant,Ahmedabad,completed,,
TXN-4D7C6293CAD0,2026-08-01 19:48:05,ACC-0185,ACC-0245,12319.94,INR,UPI,transfer,subscription,Pune,completed,,
TXN-D7147E47E4D3,2026-08-01 19:59:10,ACC-0545,ACC-0227,23665.31,INR,RTGS,transfer,rent,Mumbai,completed,,
TXN-F8FFF135C25D,2026-08-01 20:00:53,ACC-0384,ACC-0189,16334.72,INR,UPI,transfer,utilities,Delhi,completed,,
TXN-C972E25F3A15,2026-08-01 20:01:46,ACC-0480,ACC-0278,15509.82,INR,UPI,transfer,medical,Pune,completed,,
TXN-3CE46AFE95C3,2026-08-01 20:13:37,ACC-0525,ACC-0281,2683.48,INR,RTGS,transfer,utilities,Mumbai,completed,,
TXN-5940B67E5A4D,2026-08-01 20:29:36,ACC-0270,ACC-0519,11913.91,INR,UPI,transfer,shopping,Ahmedabad,completed,,
TXN-DD55D2B098F7,2026-08-01 20:41:01,ACC-0543,ACC-0580,1794.56,INR,NEFT,transfer,,Chennai,completed,,
TXN-DF2BCB9AAB48,2026-08-01 20:48:09,ACC-0498,ACC-0189,74344.87,INR,UPI,transfer,shopping,Pune,completed,,
TXN-D23E2ECF80C2,2026-08-01 20:58:05,ACC-G-001,ACC-0132,12950.67,INR,UPI,transfer,utilities,Bangalore,completed,,
TXN-E5738CA5505E,2026-08-01 21:03:48,ACC-0275,ACC-0142,9466.23,INR,IMPS,transfer,groceries,Bangalore,completed,,
TXN-2F4210E09251,2026-08-01 21:21:35,ACC-0419,ACC-0435,23853.5,INR,IMPS,transfer,,Kolkata,completed,,
TXN-EF34EA16D0FD,2026-08-01 21:26:24,ACC-0366,ACC-0494,87610.11,INR,UPI,transfer,rent,Mumbai,completed,,
TXN-998AF457C4CB,2026-08-01 21:39:08,ACC-0259,ACC-0262,63677.54,INR,IMPS,transfer,restaurant,Delhi,completed,,
TXN-D6F5721DCCC0,2026-08-01 21:41:26,ACC-0314,ACC-0546,22885.92,INR,NEFT,transfer,,Bangalore,completed,,
TXN-3EE28D127FDC,2026-08-01 21:41:44,ACC-0498,ACC-0562,88681.95,INR,NEFT,transfer,shopping,Kolkata,completed,,
TXN-8469380784D7,2026-08-01 21:56:29,ACC-0396,ACC-0485,17947.21,INR,NEFT,transfer,rent,Kolkata,completed,,
TXN-6622CAC4AA68,2026-08-01 22:00:45,ACC-0506,ACC-0471,14648.18,INR,IMPS,transfer,groceries,Pune,completed,,
TXN-0F5F1FF28405,2026-08-01 22:22:13,ACC-0579,ACC-0270,25294.05,INR,NEFT,transfer,restaurant,Delhi,completed,,
TXN-EE4AA132F7C2,2026-08-01 22:23:45,ACC-0289,ACC-0495,19541.05,INR,NEFT,transfer,subscription,Pune,completed,,
TXN-D0F64A60B919,2026-08-01 22:28:05,ACC-0585,ACC-0373,19153.33,INR,UPI,transfer,shopping,Pune,completed,,
TXN-C9D6663B3FEC,2026-08-01 22:34:11,ACC-0445,ACC-0107,19868.99,INR,UPI,transfer,subscription,Bangalore,completed,,
TXN-0B2E590CFC62,2026-08-01 22:42:46,ACC-0154,ACC-0422,134057.8,INR,CASH,transfer,,Mumbai,completed,,
TXN-A09D2AA6EB63,2026-08-01 22:52:55,ACC-0372,ACC-0112,27820.64,INR,RTGS,transfer,,Delhi,completed,,
TXN-5B823088EB4A,2026-08-01 22:54:30,ACC-0227,ACC-0429,20443.69,INR,RTGS,transfer,groceries,Delhi,completed,,
TXN-4FFE605B26FB,2026-08-01 23:09:05,ACC-0119,ACC-0292,12652.16,INR,NEFT,transfer,shopping,Ahmedabad,completed,,
TXN-A5FFAE6E2405,2026-08-01 23:18:56,ACC-0592,ACC-0582,23655.09,INR,NEFT,transfer,shopping,Mumbai,completed,,
TXN-284110A64650,2026-08-01 23:21:50,ACC-0591,ACC-0545,10678.4,INR,UPI,transfer,,Chennai,completed,,
